Scene_Name,step,historyId,type,answer,text-自學,text-導學,speaker,correct,autoNext,audio-自學,audio-導學,UniqueId,
6_Chapter_5,13,514,text,,使用電梯向上的按鈕，讓我們到葉子工廠看看有什麼變化吧!,,小綠,,3,490,491,PRVDSMXBKTTXKXEITGIZUUUGUAHXRZAIVVRLHXFYHYGBNC,
6_Chapter_5,14,515,text,,我們現在可以操控面板上面的水量大小拉桿，增加或減少來行光合作用的水量。,,小綠,,3,492,493,LFWTUJTJISDCNBFMFYFPVPJRIULZTHHAWUCQTJOXPDKEOP,
6_Chapter_5,15,516,question,,觀察牆壁上的效率圖表，看看有什麼變化呢?,,小綠,,-1,494,495,UZHWZOFGUHGOHJPCDIZHRWWUVHZHJWLVXQINHVPZDASEHS,
6_Chapter_5,16,517,answer,A,再觀察看看。,,default,FALSE,0,496,497,BSASRFCGYQXJMBJDGWBPYWMVLDLXBQQCQYQRRHWCBIEFKB,
6_Chapter_5,17,518,answer,B,沒錯。,,default,TRUE,0,498,499,BSASRFCGYQXJMBJDGWBPYWMVLDLXBQQCQYQRRHWCBIEFKB,
6_Chapter_5,18,519,text,,現在能提供的水量已經到達上限，需要從根部進更多水才能有足夠的水量來支援葉子行光合作用了。,,小綠,,3,500,501,CRSKCWATMKQSEFYCIFOPREGTQYJKIVBUREZXNSYKTGWTOB,
6_Chapter_5,19,520,text,,先把製造出來的養分運輸到根部吧!,,小綠,,-1,502,503,GEGQVLSYDOZHLMSGBVAVEHQCGSOWOSWSXGOWXOZQVYBZSP,
6_Chapter_5,20,521,text,,我們來到了第二條運輸帶，這條運輸帶是要將養分從葉子運輸到根儲存起來的。,,小綠,,3,504,505,NRTJVTWVFXWSVBISYFOEYMPUEBPDLDSYHVABWRUHLWPERS,
6_Chapter_5,21,522,text,,因為剛剛我們產出了更多的養分，所以現在等待運輸的養分數量有點多。,,小綠,,3,506,507,TGEXJKVCILSNRJXDLYYIRFSCKLGTHRUENBTIRUECHBZDTS,
6_Chapter_5,22,523,text,,讓我們使用控制面板，加快它的運輸速度吧!,,小綠,,-1,508,509,WAOALKWHEVJLEEZIHNATOSWGXZERFXUCSRNZQUMOWAIJLO,
6_Chapter_5,23,524,text,,很好，順利完成第二條運輸帶，讓它可以穩定運輸養分到植物的根了!,,小綠,,0,510,511,FJNKXJJBITNFRWMBOIYQHELUJGEWULUDBDELAJWYKWASNH,
6_Chapter_5,24,525,text,,我們成功讓莖運輸穩定的水分及養分，接著來看看養分會運到哪裡，以及如何增加水量吧!,,小綠,,3,512,513,WZWXMEXTIIUSKKTCYDQXSKQLEREDXDSBGEDKSHCYCVHZLB,
6_Chapter_5,25,526,question,,恭喜你完成這個單元。想一想，莖除了可以運輸水分及養分以外，還有什麼其他的功用呢?,,default,,-1,514,515,HUNDYHPCGDCHMWDNRWBBCULGXKSAJQUEEKQPIJPJZZGORQ,
6_Chapter_5,26,527,answer,支撐整株植物,沒錯，莖支撐著植物的各個部分，使它們能夠展開並接受陽光。,,default,TRUE,0,516,517,ADDDOFIQNIUQZUKOGJXGHFKHWSGDQWEGJDZRZPMFJCQKQE,
6_Chapter_5,27,528,answer,吸收水分和養分,吸收作用是根的主要功能，而不是莖的功能。,,default,FALSE,0,518,519,CSFUQIVGFBPFPBKQMHRYIRWQUXBXECHSKFRDWNVWPZSJYE,
6_Chapter_5,28,529,answer,儲存養分和水分,沒錯，某些植物的莖可以儲存養分和水分，幫助植物在不利環境中生存，例如：仙人掌需要在缺少水分的沙漠中生長，他的莖就需要儲存水分哦!,,default,TRUE,0,520,521,QINJKYKUOPYVTYJPBMKGZNTBIUTVMVZSKNWELXHLQYTECC,
7_Chapter_6,0,601,text,,歡迎來到第六單元，在這單元裡，我們要來認識植物中的根有什麼功用哦!,,小綠,,3,522,523,XGTWSVYVQPOYCZCWWYKXHYBQYNTRTIYAVNXAXFJNXGDGIB,
7_Chapter_6,1,602,text,,現在我們來到了植物工廠中根所在的區域。,,小綠,,3,524,525,PHFDJTTCIPDSUDYJDYICLMZUEWXXMXPZVUBNSDAEGORIXX,
7_Chapter_6,2,603,text,,當我們在幫植物澆水的時候，大都會把水澆在土壤上，就是因為水分都是從根部進入到植物裡面的。,,小綠,,3,526,527,QCKQWAFJLIMUSWCSAFJMDOSVEDLWKONKRIAZGJLKCOSOBM,
7_Chapter_6,3,604,text,,當根從外面吸收水分進來以後，便會先儲存在裡面，後續再運輸到植物的其他部位哦!,,小綠,,3,528,529,KOPUPHDTBEKOVWOBHATJGYDEFDCAHLDZGPKWOUCZSMGNTJ,
7_Chapter_6,4,605,text,,我們可以看到工廠的左邊，剛剛生產出來的養分正被放到那邊儲存。,,小綠,,3,530,531,LWIPEIZHHOOHUFTHSTYCGWCKDCEUOIWADQRSGSGPSYJGSG,
7_Chapter_6,5,606,text,,為了維持光合作用，我們需要幫植物補充水分。,,小綠,,3,532,533,HXCZWEAWEBVVDIWQGXWBPFDVMSYEBATRNLYKWCWTEMCCAV,
7_Chapter_6,6,607,text,,操控眼前的面板，讓水進入根部幫植物補水吧!,,小綠,,-1,534,535,FNDSGWJYVTVYVYCRWCOGOTHEQCAXOONALTXFHOBPZGHLTR,
7_Chapter_6,7,608,text,,水有點太多了，植物可能會被溺死。根吸收的水量必須要在適當的範圍內，過多過少都對植物的生長不利哦。,,小綠,,0,536,537,JANCRHNUATMKGIYRTWLIUJWOWAEKEHXAWCTYTXLCMTSLLW,
7_Chapter_6,8,609,text,,你調整了根的入水量，現在讓我們搭電梯往上去看看植物工廠的變化吧!,,小綠,,-1,538,539,UTDSHEDUOATCEYECMHOYHPZXHSABRBUTZDYKFRCHLFCDYC,
7_Chapter_6,9,610,text,,我們到了莖工廠，你可以在這裡調整水及養分的運輸速度。,,小綠,,-1,540,541,RRAHOOBQDASAYWRKTFOTCCDHLRKQVRRIRGPZHUIADBRAXM,
7_Chapter_6,10,611,text,,我們到了葉子工廠，你可以在這裡確認光合作用的效率以及控制陽光照射強度。,,小綠,,-1,542,543,YXXPIEVLZTEXMXVTEFBNSKWFYFKDERDZCAJZXXDBYZRRUN,
7_Chapter_6,11,612,text,,你可以使用電梯在各個廠景穿梭。想辦法調配各個工廠間的平衡，讓光合作用的效率達到最高吧!,,小綠,,-1,544,545,GPDYMTWCVBGAFIHKJAJSTSQIJJAYKDPADEDZLWWPXZZOCU,
7_Chapter_6,12,613,text,,你成功讓植物的光合作用達到最佳的效率，幫助植物穩定生長了。,,小綠,,3,546,547,MBZZBCNVBPOYVOZUGVGJTHHFYMTDCYSRNGNOZHOICIDRNT,
7_Chapter_6,13,614,question,,恭喜你完成這個單元。想一想，根除了可以吸收水分及儲存養分以外，還有什麼其他的功用呢?,,default,,-1,548,549,ZBXZXLOAEVIGXYVLLDPPABQNMPVAJUZBHZZXWAUEBGFODN,
7_Chapter_6,14,615,answer,支撐植物，固定植物在土壤中,沒錯，根可以穩固植物，確保植物在風吹雨打或土壤鬆動時不會被拔起。,,default,TRUE,0,550,551,NJLPDDCQOJXAIRRXJYXDICMCGKMLEEYFULPWKBBJMXMPCX,
7_Chapter_6,15,616,answer,幫助植物進行光合作用,再想想看，光合作用是由葉子負責進行的哦!,,default,FALSE,0,552,553,LSEIITHBAIUSJFYXSHUCNALFSBOBZLNJXAEIMGIMQBNLAU,
7_Chapter_6,16,617,answer,從土壤中吸收礦物質和養分,沒錯，根不僅吸收水分，還能從土壤中吸取植物生長所需的礦物質和養分哦!,,default,TRUE,0,554,555,QYNRBRPCMOSOEXQVHNVCCZBNPHDJVFYVEDIHVOSJTADJUQ,
8_Chapter_0,0,701,text,,歡迎來到操作教學關卡，在這裡，我將帶你學會怎麼進行各種操作哦!,,default,,-1,556,557,OIHAZBCKMLJIBNGKNMSWFOZTODYKKJDDFWFOFTNGJAFGCM,
8_Chapter_0,1,702,text,,用左手或右手的手把靠近要拿取的道具，並按下食指板機，即可跟道具互動。,,default,,-1,558,559,HGLHIACJKXZHOVBENJKYZYJBLILRUYHGJVVKNVMRTSIYEQ,
8_Chapter_0,2,703,text,,先試著幫我把面前的植物拿起來吧!,,default,,-1,560,561,QCWAGEXMDKPRJDCIJATIBJJAUSYADGKUBKMGVLJDISRKBK,
8_Chapter_0,3,704,text,,接下來，若要點選植物上的部位，請用另一隻手把對準你要點選的部位並按下食指板機。,,default,,-1,562,563,PHBDADTYZVHNEOLAJEQXKERKIHYZYGANXMWZQCCQZVENBL,
8_Chapter_0,4,705,text,,試著點選在發光的部位吧!,,default,,-1,564,565,ZCIASCXDJKARKFMHAAPGBWRAAKITBNYKJFNTTGCPXGYCFD,
8_Chapter_0,5,706,text,,很好，你已經學會基本操作了。,,default,,-1,566,567,OBGJXWPVGIZQTAFLWEJAJACXCTHAOHXZLAIYGYRWDPLKVP,
8_Chapter_0,6,707,text,,若是你要操控其他道具的話，也是以用手把指向道具並按下手把食指板機即可操作哦!,,default,,-1,568,569,UBEHLUFOPWHSOHHVSQFGTVBZFUDDJUPXFGMZPEFIRSPLYW,
8_Chapter_0,7,708,text,,恭喜你完成操作教學關卡，馬上進入其他單元開始學習吧!,,default,,-1,570,571,VFCWYGJEZNYEIKJJKHPDKLTXEDQLTZVZBHVXZSJFRLVNIC,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
8_Chapter_0,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,JCDAMIZTAPJWPRDYNDDZXURZWPWQPXANNHFYWWLTGTVLRR,
,,,,,,,,,,,,OSWUABAAPEKKDEZJCXPNOCBJGWQBKHRBSPSVQIITZWXAVR,
,,,,,,,,,,,,EKFJKYWRHIAMJICQJGLBUKDPMNNYENZXBTDEGREJMUQOZI,
,,,,,,,,,,,,IIUJGSJXLTAYPBUSHXOAYCNFAUVMGTCYHRKTTBHEXDKISM,
,,,,,,,,,,,,SWGBJXSGVFUFAQFFMJEXKXEOGJBXXOLCCIQKMGJSXXQZMU,
,,,,,,,,,,,,KIGYRFPPMIGZVAYBGVJULEEYXIJZXZLVXDMVJDOUSJLRAJ,
,,,,,,,,,,,,FZCEQFDHSERWNVWIQUBNYEGBKHLBOAGYIOOSLUQHDVDGDN,
,,,,,,,,,,,,WGVIWDRYVZWJVJIFKDTSNQPLHSURVXRSKLFMKZUDTDTBOY,
,,,,,,,,,,,,EOXMKIIZENHPTKDMGNLKBLYXDCWGGNEKHOLJNGIMAANLMV,
,,,,,,,,,,,,AMQHSJNRNVRJBXOOJEZBARHGMMHDANIMDLRKXQCOBARWGW,
,,,,,,,,,,,,KHZEYGSIZQBQXHDRERHDOVUTEFYTNNGPFRPDFYKRTVPOFY,
,,,,,,,,,,,,VMCKUUUCIJVANSDUSYAMXCAWEBYKSOUJOIZQAPONBJDLGO,
,,,,,,,,,,,,UAGLUCCRMNPWNMJMFPUKPNTHXIPVZBUMOHDDZTDCHSTTGJ,
,,,,,,,,,,,,IDHHLCYHMWZOUEUWAIECQUFNCVEQDRDKIUVMVDJORNVSWG,
,,,,,,,,,,,,TZLDQAAOGPWWMINGOWUNMBWUGXFXPNTGFSXOXQSJPEZQHY,
,,,,,,,,,,,,VAKUARQXIBLOGZGVYMJKMAFKNVTGSYMQPFITCFKRPAGFET,
,,,,,,,,,,,,XMBCZDVKMAXLSYEJAFXIXRJDGDSXBCJJJQJCVEFLKSRIIA,
,,,,,,,,,,,,GUWXHBZRDARJOKCSLKDQGHHYXFKQJOIZCVLYQICBJKMNOZ,
,,,,,,,,,,,,FFJZTTGITZXMGJRKEPSWAXYPEBSNHGTCACVJLIJSRVCSVY,
,,,,,,,,,,,,UNETJDYZJTEINZNIAHUMGQMXQVKOUHELADDOYIFHVGHZMJ,
,,,,,,,,,,,,RRXYIHTEYVRVEQYIAAYCEYGDCKXXVZTUKWIGGPOWUYFLGN,
,,,,,,,,,,,,QUZHLNGQYEHFPYXWQCHVJKHMMVDACDDIEHYLTKSHGKYXUR,
,,,,,,,,,,,,TRRVMMBPYTIMUOIBQZWUPKFVVQVAEQGJPHQXGDDBLYUTIM,
,,,,,,,,,,,,XPBDNRRORZFHHVNEZIOHWEZJUOEBSJUDXKYXVRNHTRTPXO,
,,,,,,,,,,,,MBLHVIIDWLKFKOOKUKHNVFXPGYOBDHSAPLQZOKARIVPOOG,
,,,,,,,,,,,,AKXIERHNGBCRSZDWKQNGYAGVYWNMPJPZKJVUVNJLGPIRNV,
,,,,,,,,,,,,UXMLAEDNIJRMYYUUMBOCZIJMASIEZYQJCGELYFYOHTCYRF,
,,,,,,,,,,,,XUUNZXHBFQCUWPYCAXXYUKIMKISUZYQWKINFZYQIRFWQPV,
,,,,,,,,,,,,JKIVSYXCDRWTCVOUYZULYALURYULUZFOGBXKQPHHCHOCMK,
,,,,,,,,,,,,YPGFHMNQHGHQZTLZMYBLHKZHBAHTKMDEACNBFCZJSNHFTT,
,,,,,,,,,,,,WOUSPQLEYUHZQENHNDAFWDEYYWZCROZACHBXFCLOJJFEAI,
,,,,,,,,,,,,FRUXBMJXJECBXPGISYBTDLMSXONFNBSZJXGEQCIKQLXEYM,
,,,,,,,,,,,,SIEYMNPGMKRELLXTPBYZZQICTPSDBPMQUHBWTIYGFIYTON,
,,,,,,,,,,,,FFMLTPQHVDCUCGEDZQMELJWJNCHYWFQIQIOLZJOXBOZDNX,
,,,,,,,,,,,,BTTATLTLMGUWZVRSCOYLNEZQGVHGWFDFZWYUZKDBIOUYCQ,
,,,,,,,,,,,,MTAQVIVBPIYEMFLRVIFYPZVTZQWQARYZWFWGMZBSSLBNFD,
,,,,,,,,,,,,FQAFFNTPSZQVJLZVEWJLFVHAKAIIOPGIBUWJFCCDBYFWYW,
,,,,,,,,,,,,AYGFZXPBRVCIEETKAGMNMZPFQJJFRHNKDCJUWNWZQWVJUQ,
,,,,,,,,,,,,HTQGUUKZWJQXSNYNGXBJACUBPSHGXVFNBEHGUFOZNOJCRW,
,,,,,,,,,,,,YUEHWDQHGRAYCBNLASTLWIWFQPTRJOYHPKMMXUTYXIQSYJ,
,,,,,,,,,,,,LTSHJHBZXGBEHHZEFKHHKTLPHFFCNQSOCBEEBPZLOTHLLY,
,,,,,,,,,,,,HJTVVAUCPAUNUQJFKBOJHXGESDNONHHIKRDFJPWLGQXBYF,
,,,,,,,,,,,,ZBLOWXPMMKLYOONXMUQWIGCVWOEBZZRMQBBEVSTSCAKLDR,
,,,,,,,,,,,,QWTNPFDXFVPHEALBOKDYUHHQAFSQTEDYNXUAQALUCLKDPP,
,,,,,,,,,,,,IIKGKZFKOSKEMVVDJQYPKOOFHUXUTNAHONLBQRLSITRSEF,
,,,,,,,,,,,,QWZHDVVDHTBTUKEAMJRTSMVMUZUCXNXJJMNANOLAUOCRMN,
,,,,,,,,,,,,JVGHEAWMTJOMVHHNTORVSAVLXSABTIDOVQBABFHIDFGGWG,
,,,,,,,,,,,,BCIRQBLECKMDHRMFQEPTFEXGZPYQQWAOGTYNFYUQAEMIZY,
,,,,,,,,,,,,FCAZVFHMJLIOQMHGDOUIGMZRVWRONUKNJXHHJPMHRBWSJO,
,,,,,,,,,,,,HMKUGDELEIBNEZBOHTSYVQTHNYRCBQYFBTFYXYDNJWXIPL,
,,,,,,,,,,,,MQLHJBFWTVQUYPRCRGBHXCJLAZLXQVCAEFVJYBSCARVRRR,
,,,,,,,,,,,,FHKLIRBKXHEVSOIVCZLFXXRQEMMVQTMTEAWSGXSVQANZFT,
,,,,,,,,,,,,LOOZAPSLUAQMZDHGSWNQYBJVNLCUXSELTPRBBVNDCFLACM,
,,,,,,,,,,,,NPAPUMIBCHSRJWWYUCRDVQVEZAMWKKPKREOPMGPBNERTZO,
,,,,,,,,,,,,ALIURNAGNAKPQXNYECTJAHVULKYVJMHUJBHRLDOBRTSFVJ,
,,,,,,,,,,,,UJXNFWTQPJGNARYNSCLNKEJEMBLNJATSUCMOPMACHYMPFT,
,,,,,,,,,,,,BPJYWJCXYEADOCUDTTAVDHKWYFOETQXTRHSRKQETWOHPRO,
,,,,,,,,,,,,YCQAAYDEWBVSBQVSEIVEIPRKWJSKQJWYQQMMZRTGLYRDDF,
,,,,,,,,,,,,TMJALJGNWNNUQGDDCOAGZVJWDFJQSPGAXMVSSKVODOJHBL,
,,,,,,,,,,,,AVLTFCLEIWVEXTAGDUBCSIPTSXKWOLDCJMKJDSEFAKJLTH,
,,,,,,,,,,,,CQUEGSXATLGQGAHEJQMGUWNGKNOAMLGFIGVEMXPWXRBMOZ,
,,,,,,,,,,,,UWPLYTZUVLMUUTJYTUPGZLIHNVJXYPYGHQEWNUSBOMMYBS,
,,,,,,,,,,,,VUJLIWUUIEWFLIIAINJQPRGNDSROQORLPMHLVLSDNTNEZR,
,,,,,,,,,,,,QFJYFJMNMDEGYODZACHPRKGFCHIPAVJFWVXSGCILYSFOKD,
,,,,,,,,,,,,HUAYMCTYNNORLTHDTANGMLJCDRXLHRMTCPSLNZKBDBUNCF,
,,,,,,,,,,,,QCLNQOVGFRNWIPLLEMDPBIDNKIWPWYRTLWISVYSNLZILJZ,
,,,,,,,,,,,,OYSIKHLQENQFPTTLXNHNRJUJLFGNTRJKXHKSRGRMZLJCOF,
,,,,,,,,,,,,YOXOSUPHJOXKKYQXMBTAZVPIKZAMIAJTWAMFYNITQNREKJ,
,,,,,,,,,,,,MBTCHNQGFBLPEEXMNBITUSKTOTJPZFZKYCCSLTHJUYQDQZ,
,,,,,,,,,,,,BFBUCCGAJTQROHHOBKAOZZFIHUEJDZMGOYNBZONEICJNJV,
,,,,,,,,,,,,DKHYDPFGDYNDPTNDOZAUOAHGZDTEJIKRNBJQMDMSKNZHPO,
,,,,,,,,,,,,ONHIRNTSCVLATWYONELJVXDTWKNLJZIKFHBOFQMEUESVVU,
,,,,,,,,,,,,VNFMVXKJAZPSTZQCOCTMDYWXAGAVQPPPZUNOFQPBOCHPND,
,,,,,,,,,,,,HFWBLBMWYCZYKYGZMXXREJQTFOOYKAZQQAYUCHEMSIIRZP,
,,,,,,,,,,,,OFTTYEVKEVEZZDKCZHXVPNJCQACGLIELGOAOWSNOHSAMJG,
,,,,,,,,,,,,SVXKORSQYLAVLZLPUKQBVKRXFSAHVHMIYGRIZIGLXUNTUB,
,,,,,,,,,,,,PZMEHAQPZPVGDSWCLJVFWVEYFDZHDAWXNRIXBXZIQMVKFY,
,,,,,,,,,,,,CVPKWGNBYTFDNRXVVIANURYHOAYFCUOHIJGQULDHHJQVHK,
,,,,,,,,,,,,VBRJVYRQBSIOFAEGWCOTETBGASRKRQCTBBVNMNDQHGJNXN,
,,,,,,,,,,,,EGCSJVTVDQLCLGJKQTLXWBTKPXDTRPLMGWKBHKXLQKKGVM,
,,,,,,,,,,,,JSLSJYCCGDYROGYIMYOHSOKWSJQDGLKPSEBTJBZNLPQLSJ,
,,,,,,,,,,,,BTLFSOAUVWVYSORSPWBJDRVBNHPBYFOTSUXUNAUWUFBGSN,
