Scene_Name,step,historyId,type,answer,text-自學,text-導學,speaker,correct,autoNext,audio-自學,audio-導學,UniqueId,
,,,,,,,,,,,,HBOGBDWAAVUULWIHWSFDUZWMJMDNCDDWEOJAOXIFVGOUDW,
,,,,,,,,,,,,RAQCXGKHCWBJLEYXQYSQBXFDJDDXDBXUCRYZQPBVZQWNTW,
,,,,,,,,,,,,QIXURZCNGMPBIJLHAWDSAFSTXCHIPHWJALTBNTCBXFVWFC,
,,,,,,,,,,,,DYINBGHAKBHXYKABGHHQTVLPXDQZYURHSZBQGOOCXRWULI,
,,,,,,,,,,,,IZRGTXMYZFSUTJWOLKLYHJSWDQBNCHOSQVJHAQIHTERAQY,
,,,,,,,,,,,,DWGLKMLEFUBWSWNKRKDQGNCYBWKSIPIVAPDGLFQJMVJRUY,
,,,,,,,,,,,,XBYXFYAJXMMFLTRDXXDBFACLSHTPHQAIBIITLQNMJRWFAP,
,,,,,,,,,,,,KPECJWKFOTBXGZKLYLAHPAFLEDYIECCAVGNPGAXRANELEG,
,,,,,,,,,,,,BOSALTYESBUHSGBILOSIDSZUGQSHOCVWQGGBZKEBOTYJCR,
,,,,,,,,,,,,OUKMUBQWORXLYPUXLGHOTAJBQALWLEWASJZDGLYQTKYKNW,
,,,,,,,,,,,,OIHAZBCKMLJIBNGKNMSWFOZTODYKKJDDFWFOFTNGJAFGCM,
,,,,,,,,,,,,HGLHIACJKXZHOVBENJKYZYJBLILRUYHGJVVKNVMRTSIYEQ,
,,,,,,,,,,,,QCWAGEXMDKPRJDCIJATIBJJAUSYADGKUBKMGVLJDISRKBK,
,,,,,,,,,,,,PHBDADTYZVHNEOLAJEQXKERKIHYZYGANXMWZQCCQZVENBL,
,,,,,,,,,,,,ZCIASCXDJKARKFMHAAPGBWRAAKITBNYKJFNTTGCPXGYCFD,
,,,,,,,,,,,,OBGJXWPVGIZQTAFLWEJAJACXCTHAOHXZLAIYGYRWDPLKVP,
,,,,,,,,,,,,UBEHLUFOPWHSOHHVSQFGTVBZFUDDJUPXFGMZPEFIRSPLYW,
,,,,,,,,,,,,VFCWYGJEZNYEIKJJKHPDKLTXEDQLTZVZBHVXZSJFRLVNIC,
,,,,,,,,,,,,ERRJCLQNFHNEZXMECPXTEJUNDWSGZIDSIZXDZCISUZMKIW,
,,,,,,,,,,,,JFTVUENNHASSJAGGCBFICTPVTBKOLVYPYYCPCYCFBCKGET,
,,,,,,,,,,,,PRVDSMXBKTTXKXEITGIZUUUGUAHXRZAIVVRLHXFYHYGBNC,
,,,,,,,,,,,,LFWTUJTJISDCNBFMFYFPVPJRIULZTHHAWUCQTJOXPDKEOP,
,,,,,,,,,,,,UZHWZOFGUHGOHJPCDIZHRWWUVHZHJWLVXQINHVPZDASEHS,
,,,,,,,,,,,,BSASRFCGYQXJMBJDGWBPYWMVLDLXBQQCQYQRRHWCBIEFKB,
,,,,,,,,,,,,CRSKCWATMKQSEFYCIFOPREGTQYJKIVBUREZXNSYKTGWTOB,
,,,,,,,,,,,,WAOALKWHEVJLEEZIHNATOSWGXZERFXUCSRNZQUMOWAIJLO,
,,,,,,,,,,,,LWIPEIZHHOOHUFTHSTYCGWCKDCEUOIWADQRSGSGPSYJGSG,
,,,,,,,,,,,,HXCZWEAWEBVVDIWQGXWBPFDVMSYEBATRNLYKWCWTEMCCAV,
,,,,,,,,,,,,YXXPIEVLZTEXMXVTEFBNSKWFYFKDERDZCAJZXXDBYZRRUN,
,,,,,,,,,,,,GPDYMTWCVBGAFIHKJAJSTSQIJJAYKDPADEDZLWWPXZZOCU,
,,,,,,,,,,,,MBZZBCNVBPOYVOZUGVGJTHHFYMTDCYSRNGNOZHOICIDRNT,
,,,,,,,,,,,,ZBXZXLOAEVIGXYVLLDPPABQNMPVAJUZBHZZXWAUEBGFODN,
,,,,,,,,,,,,NJLPDDCQOJXAIRRXJYXDICMCGKMLEEYFULPWKBBJMXMPCX,
,,,,,,,,,,,,LSEIITHBAIUSJFYXSHUCNALFSBOBZLNJXAEIMGIMQBNLAU,
,,,,,,,,,,,,QYNRBRPCMOSOEXQVHNVCCZBNPHDJVFYVEDIHVOSJTADJUQ,
,,,,,,,,,,,,JCDAMIZTAPJWPRDYNDDZXURZWPWQPXANNHFYWWLTGTVLRR,
,,,,,,,,,,,,OSWUABAAPEKKDEZJCXPNOCBJGWQBKHRBSPSVQIITZWXAVR,
,,,,,,,,,,,,EKFJKYWRHIAMJICQJGLBUKDPMNNYENZXBTDEGREJMUQOZI,
,,,,,,,,,,,,IIUJGSJXLTAYPBUSHXOAYCNFAUVMGTCYHRKTTBHEXDKISM,
,,,,,,,,,,,,SWGBJXSGVFUFAQFFMJEXKXEOGJBXXOLCCIQKMGJSXXQZMU,
,,,,,,,,,,,,KIGYRFPPMIGZVAYBGVJULEEYXIJZXZLVXDMVJDOUSJLRAJ,
,,,,,,,,,,,,FZCEQFDHSERWNVWIQUBNYEGBKHLBOAGYIOOSLUQHDVDGDN,
,,,,,,,,,,,,WGVIWDRYVZWJVJIFKDTSNQPLHSURVXRSKLFMKZUDTDTBOY,
,,,,,,,,,,,,EOXMKIIZENHPTKDMGNLKBLYXDCWGGNEKHOLJNGIMAANLMV,
,,,,,,,,,,,,AMQHSJNRNVRJBXOOJEZBARHGMMHDANIMDLRKXQCOBARWGW,
,,,,,,,,,,,,KHZEYGSIZQBQXHDRERHDOVUTEFYTNNGPFRPDFYKRTVPOFY,
,,,,,,,,,,,,VMCKUUUCIJVANSDUSYAMXCAWEBYKSOUJOIZQAPONBJDLGO,
,,,,,,,,,,,,UAGLUCCRMNPWNMJMFPUKPNTHXIPVZBUMOHDDZTDCHSTTGJ,
,,,,,,,,,,,,IDHHLCYHMWZOUEUWAIECQUFNCVEQDRDKIUVMVDJORNVSWG,
,,,,,,,,,,,,TZLDQAAOGPWWMINGOWUNMBWUGXFXPNTGFSXOXQSJPEZQHY,
,,,,,,,,,,,,VAKUARQXIBLOGZGVYMJKMAFKNVTGSYMQPFITCFKRPAGFET,
,,,,,,,,,,,,XMBCZDVKMAXLSYEJAFXIXRJDGDSXBCJJJQJCVEFLKSRIIA,
,,,,,,,,,,,,GUWXHBZRDARJOKCSLKDQGHHYXFKQJOIZCVLYQICBJKMNOZ,
,,,,,,,,,,,,FFJZTTGITZXMGJRKEPSWAXYPEBSNHGTCACVJLIJSRVCSVY,
,,,,,,,,,,,,UNETJDYZJTEINZNIAHUMGQMXQVKOUHELADDOYIFHVGHZMJ,
,,,,,,,,,,,,RRXYIHTEYVRVEQYIAAYCEYGDCKXXVZTUKWIGGPOWUYFLGN,
,,,,,,,,,,,,QUZHLNGQYEHFPYXWQCHVJKHMMVDACDDIEHYLTKSHGKYXUR,
,,,,,,,,,,,,TRRVMMBPYTIMUOIBQZWUPKFVVQVAEQGJPHQXGDDBLYUTIM,
,,,,,,,,,,,,XPBDNRRORZFHHVNEZIOHWEZJUOEBSJUDXKYXVRNHTRTPXO,
,,,,,,,,,,,,MBLHVIIDWLKFKOOKUKHNVFXPGYOBDHSAPLQZOKARIVPOOG,
,,,,,,,,,,,,AKXIERHNGBCRSZDWKQNGYAGVYWNMPJPZKJVUVNJLGPIRNV,
,,,,,,,,,,,,UXMLAEDNIJRMYYUUMBOCZIJMASIEZYQJCGELYFYOHTCYRF,
,,,,,,,,,,,,XUUNZXHBFQCUWPYCAXXYUKIMKISUZYQWKINFZYQIRFWQPV,
,,,,,,,,,,,,JKIVSYXCDRWTCVOUYZULYALURYULUZFOGBXKQPHHCHOCMK,
,,,,,,,,,,,,YPGFHMNQHGHQZTLZMYBLHKZHBAHTKMDEACNBFCZJSNHFTT,
,,,,,,,,,,,,WOUSPQLEYUHZQENHNDAFWDEYYWZCROZACHBXFCLOJJFEAI,
,,,,,,,,,,,,FRUXBMJXJECBXPGISYBTDLMSXONFNBSZJXGEQCIKQLXEYM,
,,,,,,,,,,,,SIEYMNPGMKRELLXTPBYZZQICTPSDBPMQUHBWTIYGFIYTON,
,,,,,,,,,,,,FFMLTPQHVDCUCGEDZQMELJWJNCHYWFQIQIOLZJOXBOZDNX,
,,,,,,,,,,,,BTTATLTLMGUWZVRSCOYLNEZQGVHGWFDFZWYUZKDBIOUYCQ,
,,,,,,,,,,,,MTAQVIVBPIYEMFLRVIFYPZVTZQWQARYZWFWGMZBSSLBNFD,
,,,,,,,,,,,,FQAFFNTPSZQVJLZVEWJLFVHAKAIIOPGIBUWJFCCDBYFWYW,
,,,,,,,,,,,,AYGFZXPBRVCIEETKAGMNMZPFQJJFRHNKDCJUWNWZQWVJUQ,
,,,,,,,,,,,,HTQGUUKZWJQXSNYNGXBJACUBPSHGXVFNBEHGUFOZNOJCRW,
,,,,,,,,,,,,YUEHWDQHGRAYCBNLASTLWIWFQPTRJOYHPKMMXUTYXIQSYJ,
,,,,,,,,,,,,LTSHJHBZXGBEHHZEFKHHKTLPHFFCNQSOCBEEBPZLOTHLLY,
,,,,,,,,,,,,HJTVVAUCPAUNUQJFKBOJHXGESDNONHHIKRDFJPWLGQXBYF,
,,,,,,,,,,,,ZBLOWXPMMKLYOONXMUQWIGCVWOEBZZRMQBBEVSTSCAKLDR,
,,,,,,,,,,,,QWTNPFDXFVPHEALBOKDYUHHQAFSQTEDYNXUAQALUCLKDPP,
,,,,,,,,,,,,IIKGKZFKOSKEMVVDJQYPKOOFHUXUTNAHONLBQRLSITRSEF,
,,,,,,,,,,,,QWZHDVVDHTBTUKEAMJRTSMVMUZUCXNXJJMNANOLAUOCRMN,
,,,,,,,,,,,,JVGHEAWMTJOMVHHNTORVSAVLXSABTIDOVQBABFHIDFGGWG,
,,,,,,,,,,,,BCIRQBLECKMDHRMFQEPTFEXGZPYQQWAOGTYNFYUQAEMIZY,
,,,,,,,,,,,,FCAZVFHMJLIOQMHGDOUIGMZRVWRONUKNJXHHJPMHRBWSJO,
,,,,,,,,,,,,HMKUGDELEIBNEZBOHTSYVQTHNYRCBQYFBTFYXYDNJWXIPL,
,,,,,,,,,,,,MQLHJBFWTVQUYPRCRGBHXCJLAZLXQVCAEFVJYBSCARVRRR,
,,,,,,,,,,,,FHKLIRBKXHEVSOIVCZLFXXRQEMMVQTMTEAWSGXSVQANZFT,
,,,,,,,,,,,,LOOZAPSLUAQMZDHGSWNQYBJVNLCUXSELTPRBBVNDCFLACM,
,,,,,,,,,,,,NPAPUMIBCHSRJWWYUCRDVQVEZAMWKKPKREOPMGPBNERTZO,
,,,,,,,,,,,,ALIURNAGNAKPQXNYECTJAHVULKYVJMHUJBHRLDOBRTSFVJ,
,,,,,,,,,,,,UJXNFWTQPJGNARYNSCLNKEJEMBLNJATSUCMOPMACHYMPFT,
,,,,,,,,,,,,BPJYWJCXYEADOCUDTTAVDHKWYFOETQXTRHSRKQETWOHPRO,
,,,,,,,,,,,,YCQAAYDEWBVSBQVSEIVEIPRKWJSKQJWYQQMMZRTGLYRDDF,
,,,,,,,,,,,,TMJALJGNWNNUQGDDCOAGZVJWDFJQSPGAXMVSSKVODOJHBL,
,,,,,,,,,,,,AVLTFCLEIWVEXTAGDUBCSIPTSXKWOLDCJMKJDSEFAKJLTH,
,,,,,,,,,,,,CQUEGSXATLGQGAHEJQMGUWNGKNOAMLGFIGVEMXPWXRBMOZ,
,,,,,,,,,,,,UWPLYTZUVLMUUTJYTUPGZLIHNVJXYPYGHQEWNUSBOMMYBS,
,,,,,,,,,,,,VUJLIWUUIEWFLIIAINJQPRGNDSROQORLPMHLVLSDNTNEZR,
,,,,,,,,,,,,QFJYFJMNMDEGYODZACHPRKGFCHIPAVJFWVXSGCILYSFOKD,
,,,,,,,,,,,,HUAYMCTYNNORLTHDTANGMLJCDRXLHRMTCPSLNZKBDBUNCF,
,,,,,,,,,,,,QCLNQOVGFRNWIPLLEMDPBIDNKIWPWYRTLWISVYSNLZILJZ,
,,,,,,,,,,,,OYSIKHLQENQFPTTLXNHNRJUJLFGNTRJKXHKSRGRMZLJCOF,
,,,,,,,,,,,,YOXOSUPHJOXKKYQXMBTAZVPIKZAMIAJTWAMFYNITQNREKJ,
,,,,,,,,,,,,MBTCHNQGFBLPEEXMNBITUSKTOTJPZFZKYCCSLTHJUYQDQZ,
,,,,,,,,,,,,BFBUCCGAJTQROHHOBKAOZZFIHUEJDZMGOYNBZONEICJNJV,
,,,,,,,,,,,,DKHYDPFGDYNDPTNDOZAUOAHGZDTEJIKRNBJQMDMSKNZHPO,
,,,,,,,,,,,,ONHIRNTSCVLATWYONELJVXDTWKNLJZIKFHBOFQMEUESVVU,
,,,,,,,,,,,,VNFMVXKJAZPSTZQCOCTMDYWXAGAVQPPPZUNOFQPBOCHPND,
,,,,,,,,,,,,HFWBLBMWYCZYKYGZMXXREJQTFOOYKAZQQAYUCHEMSIIRZP,
,,,,,,,,,,,,OFTTYEVKEVEZZDKCZHXVPNJCQACGLIELGOAOWSNOHSAMJG,
,,,,,,,,,,,,SVXKORSQYLAVLZLPUKQBVKRXFSAHVHMIYGRIZIGLXUNTUB,
,,,,,,,,,,,,PZMEHAQPZPVGDSWCLJVFWVEYFDZHDAWXNRIXBXZIQMVKFY,
,,,,,,,,,,,,CVPKWGNBYTFDNRXVVIANURYHOAYFCUOHIJGQULDHHJQVHK,
,,,,,,,,,,,,VBRJVYRQBSIOFAEGWCOTETBGASRKRQCTBBVNMNDQHGJNXN,
,,,,,,,,,,,,EGCSJVTVDQLCLGJKQTLXWBTKPXDTRPLMGWKBHKXLQKKGVM,
,,,,,,,,,,,,JSLSJYCCGDYROGYIMYOHSOKWSJQDGLKPSEBTJBZNLPQLSJ,
,,,,,,,,,,,,BTLFSOAUVWVYSORSPWBJDRVBNHPBYFOTSUXUNAUWUFBGSN,
